g_mag,u0g,u0m010,u0m009,u0m008,u0m007,u0m006,u0m005,u0m004,u0m003,u0m002,u0m001,u0p000,u0p001,u0p002,u0p003,u0p004,u0p005,u0p006,u0p007,u0p008,u0p009,u0p010,u0p011,u0p012,u0p013,u0p014,u0p015,u0p016,u0p017,u0p018,u0p019,u0p020,u0p021,u0p022,u0p023,u0p024,u0p025,u0p026,u0p027,u0p028,u0p029,u0p030,u0p031,u0p032,u0p033,u0p034,u0p035,u0p036,u0p037,u0p038,u0p039,u0p040,u0p041,u0p042,u0p043,u0p044,u0p045,u0p046,u0p047,u0p048,u0p049,u0p050,u0p051,u0p052,u0p053,u0p054,u0p055,u0p056,u0p057,u0p058,u0p059,u0p060,u0p061,u0p062,u0p063,u0p064,u0p065,u0p066,u0p067,u0p068,u0p069,u0p070,u0p071,u0p072,u0p073,u0p074,u0p075,u0p076,u0p077,u0p078,u0p079,u0p080,u0p081,u0p082,u0p083,u0p084,u0p085,u0p086,u0p087,u0p088,u0p089,u0p090,u0p091,u0p092,u0p093,u0p094,u0p095,u0p096,u0p097,u0p098,u0p099,u0p100
13.72,0.826969,2.279848,2.196629,2.112850,2.028441,1.943320,1.857388,1.770528,1.682597,1.593416,1.502763,1.410356,1.315823,1.218670,1.124651,1.041576,0.972252,0.919794,0.878310,0.840118,0.805687,0.778678,0.763110,0.759686,0.766356,0.780689,0.802276,0.832296,0.871541,0.918830,0.973460,1.034708,1.101472,1.174773,1.255303,1.341762,1.431827,1.523687,1.617036,1.713710,1.815142,1.920577,2.026264,2.129187,2.229730,2.328201,2.424852,2.521776,2.620755,2.721563,2.824006,2.927911,3.033129,3.139527,3.246990,3.355415,3.464711,3.574799,3.685609,3.797076,3.909144,4.021764,4.134890,4.248481,4.362502,4.476920,4.591704,4.706829,4.822269,4.938003,5.054010,5.170272,5.286772,5.403496,5.520427,5.637555,5.754866,5.872350,5.989996,6.107796,6.225740,6.343820,6.462029,6.580361,6.698807,6.817364,6.936024,7.054783,7.173635,7.292577,7.411603,7.530711,7.649895,7.769153,7.888481,8.007876,8.127336,8.246856,8.366435,8.486071,8.605760,8.725501,8.845291,8.965129,9.085013,9.204940,9.324910,9.444921,9.564970,9.685057,9.805180,9.925338
13.73,0.827434,2.274483,2.191856,2.108648,2.024787,1.940188,1.854751,1.768354,1.680849,1.592053,1.501737,1.409610,1.315291,1.218270,1.124346,1.041385,0.972197,0.919897,0.878579,0.840556,0.806292,0.779410,0.763880,0.760396,0.766984,0.781292,0.802905,0.832925,0.872080,0.919202,0.973626,1.034663,1.101212,1.174272,1.254515,1.340652,1.430458,1.522193,1.615529,1.712093,1.813153,1.917998,2.023112,2.125665,2.226011,2.324437,2.421177,2.518247,2.617363,2.718301,2.820867,2.924888,3.030215,3.136716,3.244276,3.352792,3.462175,3.572346,3.683233,3.794773,3.906912,4.019598,4.132786,4.246438,4.360516,4.474988,4.589824,4.704999,4.820486,4.936265,5.052316,5.168620,5.285160,5.401921,5.518890,5.636053,5.753398,5.870915,5.988593,6.106423,6.224396,6.342505,6.460741,6.579099,6.697571,6.816153,6.934837,7.053619,7.172494,7.291457,7.410505,7.529633,7.648837,7.768115,7.887462,8.006875,8.126352,8.245890,8.365486,8.485138,8.604844,8.724600,8.844406,8.964259,9.084157,9.204099,9.324082,9.444106,9.564169,9.684269,9.804405,9.924575
13.74,0.827872,2.269135,2.187044,2.104356,2.020997,1.936881,1.851903,1.765940,1.678841,1.590419,1.500439,1.408604,1.314525,1.217682,1.123905,1.041103,0.972084,0.919957,0.878818,0.840984,0.806921,0.780190,0.764687,0.761100,0.767564,0.781834,0.803496,0.833542,0.872606,0.919539,0.973751,1.034616,1.101029,1.173890,1.253797,1.339489,1.428946,1.520579,1.614020,1.710502,1.810986,1.914841,2.019006,2.121017,2.221171,2.319707,2.416824,2.514372,2.613925,2.715262,2.818192,2.922545,3.028175,3.134952,3.242764,3.351509,3.461101,3.571462,3.682522,3.794220,3.906501,4.019316,4.132622,4.246379,4.360552,4.475109,4.590021,4.705263,4.820811,4.936643,5.052739,5.169083,5.285657,5.402446,5.519438,5.636619,5.753977,5.871503,5.989186,6.107018,6.224989,6.343092,6.461320,6.579666,6.698124,6.816687,6.935352,7.054111,7.172961,7.291898,7.410917,7.530014,7.649185,7.768428,7.887738,8.007114,8.126551,8.246048,8.365601,8.485209,8.604869,8.724579,8.844337,8.964141,9.083989,9.203879,9.323811,9.443781,9.563790,9.683835,9.803915,9.924028
13.75,0.828231,2.262991,2.181378,2.099161,2.016265,1.932604,1.848072,1.762544,1.675869,1.587859,1.498277,1.406825,1.313111,1.216612,1.123158,1.040649,0.971877,0.919927,0.878952,0.841343,0.807571,0.781064,0.765570,0.761760,0.767981,0.782200,0.803993,0.834153,0.873138,0.919826,0.973806,1.034591,1.101055,1.173804,1.253215,1.338104,1.426918,1.518431,1.612183,1.708665,1.808254,1.910463,2.013091,2.114358,2.214453,2.313526,2.411704,2.510491,2.611164,2.713513,2.817354,2.922529,3.028899,3.136343,3.244753,3.354036,3.464110,3.574901,3.686345,3.798384,3.910967,4.024048,4.137587,4.251547,4.365895,4.480601,4.595638,4.710982,4.826612,4.942507,5.058648,5.175020,5.291607,5.408395,5.525372,5.642525,5.759844,5.877319,5.994941,6.112701,6.230592,6.348606,6.466736,6.584977,6.703322,6.821765,6.940303,7.058930,7.177642,7.296434,7.415303,7.534245,7.653256,7.772334,7.891476,8.010678,8.129938,8.249254,8.368623,8.488042,8.607511,8.727026,8.846586,8.966188,9.085833,9.205517,9.325239,9.444998,9.564792,9.684620,9.804481,9.924374
13.76,0.828672,2.256247,2.174975,2.093109,2.010575,1.927289,1.843147,1.758026,1.671779,1.584220,1.495119,1.404183,1.311030,1.215149,1.122307,1.040306,0.971893,0.920105,0.879221,0.841805,0.808337,0.782078,0.766579,0.762497,0.768420,0.782555,0.804470,0.834764,0.873720,0.920241,0.974054,1.034788,1.101297,1.173898,1.252749,1.336744,1.424829,1.516158,1.610177,1.706824,1.806036,1.907413,2.009305,2.110380,2.210749,2.310505,2.409723,2.509653,2.611351,2.714618,2.819283,2.925194,3.032222,3.140252,3.249184,3.358931,3.469414,3.580567,3.692328,3.804645,3.917468,4.030756,4.144470,4.258577,4.373045,4.487848,4.602959,4.718356,4.834020,4.949930,5.066071,5.182427,5.298983,5.415727,5.532647,5.649731,5.766970,5.884355,6.001877,6.119528,6.237301,6.355189,6.473186,6.591285,6.709483,6.827772,6.946149,7.064610,7.183150,7.301765,7.420451,7.539207,7.658027,7.776909,7.895851,8.014849,8.133902,8.253006,8.372161,8.491362,8.610610,8.729901,8.849234,8.968607,9.088019,9.207468,9.326953,9.446472,9.566025,9.685609,9.805224,9.924869
13.77,0.829199,2.251075,2.170088,2.088511,2.006274,1.923290,1.839460,1.754661,1.668746,1.581533,1.492795,1.402242,1.309497,1.214060,1.121662,1.040050,0.971947,0.920354,0.879618,0.842385,0.809141,0.783051,0.767561,0.763315,0.769042,0.783091,0.805025,0.835347,0.874256,0.920662,0.974341,1.034956,1.101363,1.173761,1.252221,1.335673,1.423341,1.514586,1.608800,1.705545,1.804466,1.905224,2.006538,2.107370,2.207787,2.307843,2.407583,2.508104,2.610332,2.714076,2.819167,2.925461,3.032831,3.141167,3.250372,3.360361,3.471061,3.582404,3.694333,3.806797,3.919748,4.033147,4.146956,4.261143,4.375678,4.490534,4.605688,4.721117,4.836802,4.952725,5.068869,5.185221,5.301765,5.418490,5.535384,5.652437,5.769639,5.886982,6.004456,6.122054,6.239770,6.357597,6.475528,6.593559,6.711683,6.829897,6.948195,7.066573,7.185027,7.303554,7.422151,7.540812,7.659537,7.778322,7.897164,8.016060,8.135009,8.254007,8.373054,8.492146,8.611283,8.730461,8.849680,8.968938,9.088233,9.207564,9.326929,9.446328,9.565758,9.685220,9.804711,9.924230
13.78,0.829756,2.246735,2.165976,2.084633,2.002635,1.919897,1.836320,1.751783,1.666141,1.579213,1.490776,1.400542,1.308139,1.213074,1.121056,1.039793,0.971988,0.920619,0.880063,0.843020,0.809973,0.784025,0.768546,0.764171,0.769735,0.783690,0.805603,0.835912,0.874760,0.921069,0.974626,1.035108,1.101374,1.173561,1.251693,1.334726,1.422093,1.513319,1.607747,1.704570,1.803140,1.903185,2.003809,2.104283,2.204629,2.304863,2.404999,2.505990,2.608643,2.712767,2.818201,2.924802,3.032448,3.141030,3.250456,3.360642,3.471517,3.583016,3.695083,3.807668,3.920726,4.034217,4.148107,4.262362,4.376954,4.491858,4.607050,4.722509,4.838216,4.954153,5.070305,5.186658,5.303198,5.419912,5.536791,5.653824,5.771001,5.888314,6.005754,6.123316,6.240991,6.358773,6.476657,6.594637,6.712708,6.830865,6.949105,7.067422,7.185813,7.304274,7.422803,7.541395,7.660048,7.778759,7.897526,8.016345,8.135216,8.254134,8.373099,8.492109,8.611161,8.730254,8.849387,8.968557,9.087763,9.207004,9.326279,9.445585,9.564923,9.684290,9.803686,9.923110
13.79,0.830345,2.242683,2.162074,2.080892,1.999065,1.916513,1.833136,1.748817,1.663412,1.576746,1.488597,1.398686,1.306648,1.212000,1.120416,1.039546,0.972070,0.920936,0.880562,0.843709,0.810856,0.785045,0.769573,0.765067,0.770459,0.784309,0.806180,0.836462,0.875259,0.921494,0.974953,1.035308,1.101428,1.173400,1.251211,1.333839,1.420926,1.512156,1.606823,1.703760,1.802040,1.901456,2.001465,2.101631,2.201931,2.302349,2.402869,2.504311,2.607368,2.711855,2.817612,2.924504,3.032408,3.141221,3.250852,3.361221,3.472257,3.583898,3.696090,3.808783,3.921935,4.035507,4.149465,4.263777,4.378416,4.493356,4.608576,4.724055,4.839774,4.955716,5.071866,5.188211,5.304737,5.421432,5.538287,5.655290,5.772434,5.889709,6.007108,6.124625,6.242251,6.359981,6.477810,6.595732,6.713742,6.831836,6.950009,7.068258,7.186579,7.304967,7.423421,7.541936,7.660511,7.779142,7.897826,8.016563,8.135348,8.254180,8.373057,8.491978,8.610939,8.729941,8.848980,8.968056,9.087167,9.206312,9.325489,9.444698,9.563936,9.683204,9.802499,9.921821
13.80,0.830999,2.238793,2.158194,2.077043,1.995272,1.912801,1.829537,1.745364,1.660146,1.573712,1.485850,1.396290,1.304684,1.210566,1.119551,1.039196,0.972149,0.921319,0.881168,0.844527,0.811870,0.786181,0.770695,0.766032,0.771223,0.784930,0.806718,0.836960,0.875738,0.921977,0.975393,1.035611,1.101515,1.173217,1.250723,1.333022,1.419969,1.511409,1.606576,1.703756,1.801593,1.899985,1.998994,2.098671,2.198925,2.299680,2.400874,2.503100,2.606857,2.711969,2.818286,2.925675,3.034024,3.143231,3.253213,3.363891,3.475200,3.587081,3.699482,3.812357,3.925665,4.039371,4.153440,4.267844,4.382557,4.497555,4.612816,4.728322,4.844056,4.960000,5.076141,5.192465,5.308961,5.425617,5.542423,5.659370,5.776450,5.893654,6.010975,6.128407,6.245942,6.363577,6.481304,6.599120,6.717019,6.834997,6.953050,7.071175,7.189368,7.307625,7.425943,7.544320,7.662753,7.781239,7.899777,8.018363,8.136995,8.255672,8.374391,8.493152,8.611951,8.730788,8.849661,8.968569,9.087510,9.206483,9.325487,9.444520,9.563582,9.682671,9.801786,9.920927
13.81,0.831706,2.237212,2.156580,2.075405,1.993620,1.911147,1.827892,1.743745,1.658568,1.572195,1.484417,1.394968,1.303505,1.209572,1.118790,1.038726,0.972032,0.921616,0.881848,0.845463,0.812914,0.787242,0.771750,0.767056,0.772169,0.785731,0.807316,0.837387,0.876105,0.922382,0.975766,1.035749,1.101253,1.172629,1.250068,1.332515,1.419814,1.511798,1.607665,1.704967,1.801776,1.898168,1.995157,2.093573,2.193223,2.293946,2.395607,2.498494,2.602848,2.708501,2.815304,2.923133,3.031878,3.141444,3.251748,3.362717,3.474287,3.586403,3.699015,3.812078,3.925555,4.039409,4.153610,4.268131,4.382945,4.498031,4.613368,4.728938,4.844725,4.960712,5.076887,5.193236,5.309749,5.426414,5.543222,5.660165,5.777233,5.894420,6.011719,6.129123,6.246626,6.364223,6.481909,6.599678,6.717527,6.835452,6.953448,7.071512,7.189640,7.307831,7.426079,7.544384,7.662742,7.781150,7.899607,8.018111,8.136658,8.255248,8.373879,8.492549,8.611256,8.729999,8.848776,8.967586,9.086428,9.205300,9.324202,9.443132,9.562088,9.681071,9.800080,9.919112
13.82,0.832378,2.236330,2.155713,2.074553,1.992787,1.910334,1.827103,1.742982,1.657836,1.571497,1.483759,1.394356,1.302946,1.209073,1.118387,1.038484,0.972028,0.921931,0.882478,0.846304,0.813846,0.788200,0.772732,0.768057,0.773143,0.786594,0.807992,0.837879,0.876485,0.922718,0.976025,1.035814,1.101030,1.172173,1.249547,1.332069,1.419533,1.511732,1.607852,1.705122,1.801358,1.896719,1.992624,2.090232,2.189315,2.289682,2.391171,2.493977,2.598264,2.703859,2.810617,2.918408,3.027123,3.136665,3.246951,3.357908,3.469471,3.581583,3.694195,3.807262,3.920744,4.034608,4.148821,4.263355,4.378185,4.493289,4.608645,4.724236,4.840044,4.956055,5.072254,5.188629,5.305168,5.421861,5.538698,5.655670,5.772768,5.889986,6.007316,6.124751,6.242287,6.359917,6.477636,6.595439,6.713323,6.831282,6.949313,7.067412,7.185576,7.303803,7.422088,7.540429,7.658823,7.777269,7.895763,8.014304,8.132890,8.251518,8.370187,8.488895,8.607641,8.726422,8.845238,8.964088,9.082969,9.201880,9.320821,9.439791,9.558787,9.677810,9.796858,9.915931
13.83,0.833047,2.235949,2.155331,2.074173,1.992409,1.909959,1.826733,1.742618,1.657479,1.571150,1.483423,1.394034,1.302641,1.208789,1.118153,1.038366,0.972103,0.922282,0.883107,0.847120,0.814745,0.789128,0.773697,0.769066,0.774148,0.787498,0.808708,0.838397,0.876870,0.923029,0.976245,1.035865,1.100850,1.171805,1.249119,1.331684,1.419224,1.511475,1.607627,1.704802,1.800735,1.895615,1.990964,2.088028,2.186578,2.286422,2.387399,2.489726,2.593588,2.698807,2.805231,2.912727,3.021180,3.130493,3.240576,3.351356,3.462764,3.574742,3.687238,3.800206,3.913605,4.027399,4.141555,4.256044,4.370840,4.485920,4.601261,4.716845,4.832655,4.948674,5.064889,5.181285,5.297852,5.414578,5.531452,5.648467,5.765612,5.882881,6.000267,6.117761,6.235359,6.353055,6.470843,6.588718,6.706675,6.824711,6.942822,7.061003,7.179252,7.297564,7.415937,7.534368,7.652855,7.771394,7.889983,8.008621,8.127305,8.246032,8.364802,8.483613,8.602462,8.721348,8.840270,8.959226,9.078215,9.197236,9.316287,9.435367,9.554475,9.673611,9.792772,9.911959
13.84,0.833735,2.236492,2.155840,2.074646,1.992843,1.910353,1.827083,1.742922,1.657734,1.571351,1.483566,1.394112,1.302646,1.208713,1.118029,1.038285,0.972177,0.922641,0.883766,0.847965,0.815645,0.790031,0.774645,0.770101,0.775221,0.788474,0.809459,0.838909,0.877227,0.923309,0.976435,1.035876,1.100611,1.171388,1.248705,1.331424,1.419124,1.511433,1.607556,1.704581,1.800215,1.894669,1.989496,2.085967,2.183862,2.283000,2.383226,2.484826,2.588041,2.692685,2.798599,2.905643,3.013697,3.122656,3.232429,3.342935,3.454104,3.565874,3.678190,3.791004,3.904273,4.017957,4.132023,4.246441,4.361181,4.476220,4.591535,4.707106,4.822915,4.938944,5.055178,5.171604,5.288209,5.404982,5.521911,5.638987,5.756201,5.873545,5.991012,6.108593,6.226283,6.344075,6.461965,6.579946,6.698014,6.816164,6.934393,7.052696,7.171069,7.289509,7.408014,7.526579,7.645202,7.763881,7.882612,8.001394,8.120225,8.239101,8.358022,8.476985,8.595989,8.715032,8.834112,8.953228,9.072379,9.191563,9.310778,9.430024,9.549300,9.668604,9.787936,9.907294
13.85,0.834461,2.238648,2.157859,2.076524,1.994577,1.911939,1.828517,1.744198,1.658845,1.572289,1.484321,1.394674,1.303000,1.208838,1.117973,1.038187,0.972213,0.923018,0.884511,0.848903,0.816572,0.790894,0.775566,0.771204,0.776453,0.789605,0.810276,0.839386,0.877508,0.923526,0.976581,1.035834,1.100285,1.170901,1.248350,1.331441,1.419478,1.511875,1.607881,1.704748,1.800311,1.894769,1.989407,2.085277,2.182216,2.280088,2.378778,2.478811,2.580632,2.684035,2.788846,2.894911,3.002098,3.110290,3.219387,3.329298,3.439947,3.551264,3.663188,3.775666,3.888648,4.002094,4.115963,4.230223,4.344841,4.459792,4.575048,4.690589,4.806393,4.922442,5.038719,5.155209,5.271896,5.388770,5.505817,5.623027,5.740390,5.857897,5.975539,6.093308,6.211197,6.329200,6.447310,6.565522,6.683829,6.802228,6.920713,7.039280,7.157925,7.276644,7.395433,7.514290,7.633211,7.752193,7.871233,7.990329,8.109478,8.228678,8.347927,8.467223,8.586563,8.705947,8.825371,8.944835,9.064338,9.183876,9.303450,9.423057,9.542697,9.662368,9.782070,9.901800
13.86,0.835137,2.240689,2.159751,2.078268,1.996174,1.913391,1.829825,1.745363,1.659870,1.573175,1.485070,1.395288,1.303480,1.209187,1.118224,1.038419,0.972523,0.923518,0.885218,0.849721,0.817389,0.791700,0.776462,0.772295,0.777682,0.790764,0.811169,0.839961,0.877843,0.923697,0.976647,1.035840,1.100267,1.170885,1.248351,1.331469,1.419332,1.511193,1.606365,1.703037,1.799774,1.896568,1.993271,2.089765,2.186077,2.282230,2.378244,2.475326,2.574503,2.675541,2.778238,2.882415,2.987919,3.094614,3.202380,3.311113,3.420721,3.531122,3.642244,3.754023,3.866403,3.979332,4.092764,4.206660,4.320982,4.435697,4.550776,4.666192,4.781921,4.897940,5.014228,5.130769,5.247544,5.364540,5.481740,5.599134,5.716708,5.834452,5.952356,6.070410,6.188606,6.306936,6.425393,6.543969,6.662658,6.781455,6.900354,7.019349,7.138435,7.257609,7.376866,7.496202,7.615614,7.735097,7.854649,7.974266,8.093946,8.213685,8.333482,8.453334,8.573238,8.693193,8.813196,8.933245,9.053339,9.173475,9.293653,9.413870,9.534125,9.654417,9.774744,9.895105
13.87,0.835789,2.242163,2.161183,2.079654,1.997511,1.914674,1.831048,1.746522,1.660956,1.574183,1.485989,1.396106,1.304185,1.209762,1.118681,1.038814,0.972926,0.924012,0.885834,0.850426,0.818147,0.792509,0.777362,0.773322,0.778786,0.791813,0.812038,0.840595,0.878256,0.923907,0.976711,1.035838,1.100272,1.170891,1.248294,1.331299,1.418851,1.510094,1.604398,1.700719,1.798227,1.896739,1.995017,2.092056,2.188021,2.283047,2.377248,2.472310,2.569670,2.669078,2.770313,2.873181,2.977514,3.083163,3.189996,3.297900,3.406772,3.516522,3.627070,3.738346,3.850287,3.962836,4.075943,4.189563,4.303655,4.418182,4.533112,4.648415,4.764063,4.880032,4.996300,5.112846,5.229652,5.346701,5.463976,5.581465,5.699153,5.817028,5.935080,6.053298,6.171672,6.290194,6.408856,6.527649,6.646567,6.765603,6.884751,7.004006,7.123362,7.242813,7.362356,7.481986,7.601699,7.721491,7.841358,7.961297,8.081305,8.201379,8.321515,8.441712,8.561966,8.682276,8.802639,8.923052,9.043515,9.164024,9.284579,9.405176,9.525816,9.646496,9.767214,9.887969
13.88,0.836438,2.243790,2.162807,2.081268,1.999106,1.916241,1.832578,1.748002,1.662373,1.575520,1.487228,1.397225,1.305157,1.210553,1.119295,1.039309,0.973375,0.924506,0.886418,0.851089,0.818875,0.793308,0.778255,0.774330,0.779860,0.792839,0.812910,0.841256,0.878696,0.924125,0.976760,1.035815,1.100256,1.170878,1.248211,1.331085,1.418301,1.508892,1.602286,1.698149,1.796206,1.896118,1.995709,2.093216,2.188918,2.283043,2.375776,2.469197,2.565079,2.663157,2.763196,2.864991,2.968361,3.073148,3.179211,3.286426,3.394686,3.503892,3.613959,3.724811,3.836380,3.948604,4.061430,4.174809,4.288697,4.403054,4.517845,4.633038,4.748603,4.864513,4.980746,5.097278,5.214089,5.331162,5.448479,5.566025,5.683785,5.801747,5.919899,6.038229,6.156728,6.275385,6.394192,6.513140,6.632222,6.751432,6.870761,6.990205,7.109757,7.229412,7.349165,7.469011,7.588946,7.708966,7.829067,7.949244,8.069496,8.189817,8.310207,8.430660,8.551176,8.671750,8.792382,8.913068,9.033806,9.154594,9.275431,9.396314,9.517241,9.638212,9.759224,9.880275
13.89,0.837077,2.245659,2.164683,2.083144,2.000971,1.918085,1.834387,1.749762,1.664069,1.577132,1.488735,1.398600,1.306368,1.211560,1.120095,1.039948,0.973918,0.925032,0.886980,0.851703,0.819560,0.794082,0.779135,0.775329,0.780930,0.793874,0.813810,0.841955,0.879159,0.924328,0.976774,1.035782,1.100297,1.170967,1.248208,1.330877,1.417630,1.507391,1.599655,1.694978,1.793786,1.895534,1.996876,2.095110,2.190655,2.283848,2.374966,2.466549,2.560771,2.657351,2.756042,2.856624,2.958906,3.062716,3.167904,3.274338,3.381900,3.490486,3.600003,3.710368,3.821509,3.933358,4.045859,4.158957,4.272605,4.386761,4.501386,4.616445,4.731906,4.847741,4.963923,5.080429,5.197236,5.314326,5.431679,5.549279,5.667111,5.785160,5.903414,6.021860,6.140487,6.259285,6.378244,6.497356,6.616613,6.736005,6.855528,6.975173,7.094934,7.214807,7.334785,7.454863,7.575036,7.695301,7.815653,7.936087,8.056601,8.177190,8.297851,8.418582,8.539379,8.660240,8.781161,8.902141,9.023178,9.144267,9.265409,9.386601,9.507840,9.629125,9.750455,9.871827
13.90,0.837683,2.249409,2.168522,2.087045,2.004907,1.922023,1.838291,1.753591,1.667775,1.580662,1.492023,1.401570,1.308927,1.213592,1.121568,1.040958,0.974597,0.925555,0.887472,0.852215,0.820151,0.794794,0.779986,0.776331,0.782031,0.794965,0.814786,0.842726,0.879653,0.924492,0.976717,1.035744,1.100478,1.171296,1.248403,1.330705,1.416675,1.505096,1.595561,1.690046,1.790091,1.894814,1.999054,2.098665,2.194278,2.286393,2.375417,2.464558,2.556570,2.651154,2.748044,2.847006,2.947830,3.050333,3.154349,3.259735,3.366361,3.474115,3.582892,3.692605,3.803170,3.914517,4.026580,4.139302,4.252629,4.366514,4.480916,4.595795,4.711117,4.826850,4.942965,5.059435,5.176237,5.293349,5.410751,5.528423,5.646350,5.764515,5.882905,6.001506,6.120305,6.239292,6.358455,6.477786,6.597275,6.716913,6.836693,6.956607,7.076649,7.196812,7.317090,7.437478,7.557970,7.678562,7.799249,7.920026,8.040889,8.161836,8.282861,8.403961,8.525134,8.646377,8.767686,8.889058,9.010492,9.131984,9.253533,9.375136,9.496791,9.618496,9.740250,9.862050
13.91,0.838288,2.254512,2.173894,2.092637,2.010662,1.927880,1.844181,1.759434,1.673479,1.586122,1.497115,1.406147,1.312809,1.216555,1.123552,1.042138,0.975222,0.925951,0.887854,0.852649,0.820708,0.795505,0.780834,0.777291,0.783055,0.795984,0.815736,0.843521,0.880194,0.924699,0.976669,1.035644,1.100499,1.171397,1.248376,1.330382,1.415657,1.502811,1.591535,1.684794,1.784908,1.890789,1.996333,2.096650,2.192457,2.284323,2.372705,2.461056,2.552346,2.646273,2.742563,2.840979,2.941305,3.043353,3.146956,3.251965,3.358248,3.465688,3.574180,3.683632,3.793961,3.905091,4.016958,4.129500,4.242664,4.356402,4.470669,4.585427,4.700639,4.816273,4.932299,5.048690,5.165421,5.282470,5.399816,5.517440,5.635325,5.753455,5.871814,5.990390,6.109170,6.228141,6.347294,6.466618,6.586105,6.705744,6.825529,6.945451,7.065504,7.185681,7.305976,7.426384,7.546898,7.667514,7.788227,7.909033,8.029928,8.150907,8.271967,8.393104,8.514315,8.635598,8.756948,8.878363,8.999841,9.121380,9.242975,9.364627,9.486331,9.608087,9.729892,9.851745
13.92,0.838927,2.256522,2.176049,2.094916,2.013043,1.930336,1.846683,1.761950,1.675973,1.588549,1.499426,1.408280,1.314692,1.218099,1.124725,1.042997,0.975845,0.926444,0.888314,0.853147,0.821326,0.796269,0.781704,0.778219,0.783999,0.796910,0.816614,0.844282,0.880740,0.924949,0.976666,1.035528,1.100389,1.171288,1.248167,1.329989,1.414856,1.501270,1.588979,1.681363,1.781075,1.886955,1.992647,2.093060,2.188922,2.280807,2.369177,2.457499,2.548755,2.642641,2.738886,2.837251,2.937522,3.039511,3.143050,3.247992,3.354204,3.461571,3.569986,3.679359,3.789606,3.900652,4.012432,4.124886,4.237960,4.351606,4.465780,4.580442,4.695558,4.811094,4.927021,5.043312,5.159942,5.276888,5.394131,5.511651,5.629431,5.747455,5.865709,5.984177,6.102849,6.221713,6.340757,6.459971,6.579347,6.698876,6.818550,6.938361,7.058302,7.178366,7.298549,7.418843,7.539244,7.659747,7.780346,7.901037,8.021817,8.142681,8.263626,8.384648,8.505744,8.626910,8.748144,8.869443,8.990804,9.112226,9.233704,9.355238,9.476826,9.598464,9.720151,9.841886
13.93,0.839580,2.257010,2.176619,2.095563,2.013761,1.931119,1.847522,1.762836,1.676896,1.589497,1.500386,1.409238,1.315629,1.218992,1.125556,1.043753,0.976512,0.927007,0.888805,0.853657,0.821956,0.797049,0.782579,0.779127,0.784900,0.797793,0.817468,0.845042,0.881298,0.925214,0.976669,1.035399,1.100238,1.171119,1.247901,1.329563,1.414111,1.499977,1.586947,1.678606,1.777776,1.883272,1.988729,2.089049,2.184941,2.276964,2.365570,2.454154,2.545637,2.639716,2.736125,2.834625,2.935006,3.037081,3.140686,3.245673,3.351913,3.459290,3.567702,3.677057,3.787274,3.898279,4.010007,4.122399,4.235402,4.348969,4.463056,4.577626,4.692641,4.808071,4.923886,5.040060,5.156569,5.273389,5.390502,5.507887,5.625529,5.743412,5.861520,5.979841,6.098363,6.217073,6.335961,6.455017,6.574233,6.693599,6.813108,6.932753,7.052525,7.172420,7.292431,7.412552,7.532779,7.653105,7.773527,7.894040,8.014641,8.135324,8.256087,8.376925,8.497837,8.618818,8.739867,8.860979,8.982153,9.103386,9.224675,9.346020,9.467416,9.588863,9.710359,9.831901
